update,total_steps,optimized_steps,training_round,stage_training_round,rollout_size,reward_mean,return_mean,advantage_mean,policy_loss,value_loss,entropy,approximate_kl,clip_fraction,explained_variance,entropy_coefficient,coins,crates,self_kills,action_up,action_right,action_down,action_left,action_wait,action_bomb
72,335900,335900,1180,180,1024,0.1206640625000001,1.1380789279937744,-0.06425688415765762,-0.0031904634670354426,0.300179042853415,0.17904908303171396,0.0015056489828566555,0.018310546875,0.9015266900983723,0.02,56,145,0,0.076171875,0.359375,0.0947265625,0.3466796875,0.072265625,0.05078125
73,336924,336924,1182,182,1024,0.11773437500000007,1.1287221908569336,-0.00591510534286499,-0.0026415513129904866,0.21207225788384676,0.15442879125475883,0.000902394984223065,0.010498046875,0.9228510303128156,0.02,60,154,0,0.099609375,0.3203125,0.1005859375,0.3505859375,0.07421875,0.0546875
74,337948,337948,1185,185,1024,0.1781347656250001,1.8033735752105713,0.17048649489879608,-0.0019690271001309156,0.3272825628519058,0.21130141336470842,0.00048012755360105075,0.01025390625,0.8938046804135805,0.02,84,212,0,0.158203125,0.2763671875,0.1484375,0.2744140625,0.080078125,0.0625
75,338972,338972,1187,187,1024,0.11065429687500007,1.027260422706604,-0.002192910760641098,-0.005182157503440976,0.20494916290044785,0.1460714153945446,0.007095856803061906,0.02392578125,0.9264059876066469,0.02,60,139,0,0.0634765625,0.37109375,0.0771484375,0.38671875,0.05859375,0.04296875
76,339996,339996,1190,190,1024,0.14859375000000008,1.4602737426757812,-0.19614487886428833,-0.0014161827275529504,0.2833921043202281,0.15701106749475002,0.0019067747662120382,0.007568359375,0.899209572664643,0.02,75,187,0,0.125,0.294921875,0.1337890625,0.271484375,0.107421875,0.0673828125
77,341020,341020,1192,192,1024,0.13541015625000014,1.5408170223236084,-0.02121148258447647,-0.0014081493864068761,0.271708095446229,0.21250612009316683,-0.0001423475241608685,0.01123046875,0.9175759515131909,0.02,54,142,0,0.138671875,0.298828125,0.14453125,0.296875,0.0654296875,0.0556640625
78,342044,342044,1195,195,1024,0.11353515625000007,1.0919452905654907,-0.0035085538402199745,-0.0026768395910039544,0.2638696786016226,0.13972937455400825,9.529339877190068e-06,0.015380859375,0.9061528535522599,0.02,55,166,0,0.0732421875,0.3486328125,0.0927734375,0.359375,0.0732421875,0.052734375
79,343068,343068,1197,197,1024,0.08843750000000009,0.9514443874359131,-0.02367560565471649,-0.003169799310853705,0.19299229700118303,0.14907138049602509,0.002246396034024656,0.013671875,0.9349924736281727,0.02,37,96,0,0.0859375,0.3701171875,0.09765625,0.3544921875,0.0537109375,0.0380859375
80,343877,343877,1200,200,809,0.08313967861557482,0.6367895007133484,0.006235766224563122,0.02206232352182269,0.21137328818440437,0.1322333039715886,0.0011486777875688858,0.01659560762345791,0.9058566562210644,0.02,36,84,0,0.0519159456118665,0.3856613102595797,0.07045735475896168,0.4042027194066749,0.05315203955500618,0.034610630407911
81,344901,344901,1202,202,1024,0.06958984375000006,0.5696181654930115,-0.025772856548428535,-0.003228959860280156,0.17708830907940865,0.11678540613502264,0.0031139322636590805,0.009765625,0.9159447423571665,0.02,36,95,0,0.048828125,0.40625,0.056640625,0.4130859375,0.04296875,0.0322265625
82,345925,345925,1205,205,1024,0.14170898437500007,1.4005331993103027,0.14280538260936737,-0.001472314354032278,0.3324652276933193,0.17865633685141802,0.0014064777087696712,0.00537109375,0.9053850286705823,0.02,71,182,0,0.109375,0.314453125,0.1083984375,0.322265625,0.0888671875,0.056640625
83,346949,346949,1207,207,1024,0.08873046875000005,0.832022488117218,-0.04710909351706505,-0.0017025722772814333,0.22065507527440786,0.132965425029397,0.00518185127293691,0.011962890625,0.8845816391371293,0.02,43,126,0,0.087890625,0.3642578125,0.0869140625,0.3642578125,0.0595703125,0.037109375
84,347973,347973,1210,210,1024,0.07583984375000005,0.6353427171707153,-0.0938275009393692,-0.002770519000478089,0.18789308797568083,0.10015883250162005,0.0018890583014581352,0.008056640625,0.9066922170467294,0.02,36,117,0,0.0537109375,0.3896484375,0.0419921875,0.40625,0.0693359375,0.0390625
85,348997,348997,1212,212,1024,0.1579687500000001,1.5556707382202148,0.1841145008802414,-0.0020180792780593038,0.31144203152507544,0.14404375245794654,0.001201067650981713,0.00439453125,0.8961044059791217,0.02,80,202,0,0.123046875,0.2978515625,0.12109375,0.3193359375,0.076171875,0.0625
86,350021,350021,1215,215,1024,0.1360449218750001,1.2510871887207031,0.06440183520317078,-0.0009542568877805024,0.22676138579845428,0.12675555841997266,0.0012574801585287787,0.00634765625,0.9296691879452728,0.02,71,174,0,0.087890625,0.3291015625,0.1044921875,0.3505859375,0.072265625,0.0556640625
87,351045,351045,1217,217,1024,0.1483984375000001,1.445224642753601,-0.10413460433483124,-0.004204464552458376,0.3668507095426321,0.1886931760236621,0.0027884008159162477,0.028564453125,0.8777387007738879,0.02,72,184,0,0.1240234375,0.2890625,0.1396484375,0.3056640625,0.0830078125,0.05859375
88,352069,352069,1220,220,1024,0.1587988281250001,1.4763143062591553,0.001879323273897171,-0.0030040977289900184,0.22759439051151276,0.13220995152369142,0.0030115130794001743,0.019775390625,0.9244030075291841,0.02,83,199,0,0.1142578125,0.3125,0.1201171875,0.326171875,0.0693359375,0.0576171875
89,353093,353093,1222,222,1024,0.16543945312500014,1.8447868824005127,-0.18165938556194305,-0.002789562800899148,0.3808077722787857,0.26231598388403654,0.0029910907378507545,0.035400390625,0.8705072045168596,0.02,69,157,0,0.1982421875,0.2119140625,0.2138671875,0.2265625,0.0830078125,0.06640625
90,353902,353902,1225,225,809,0.032830655129789894,0.1387755423784256,-0.13345754146575928,0.04891122842673212,0.16076918877661228,0.08947478514164686,0.0016897269069886534,0.004638671875,0.8086031476422755,0.02,14,42,0,0.022249690976514216,0.44128553770086526,0.022249690976514216,0.4561186650185414,0.03584672435105068,0.022249690976514216
91,354926,354926,1227,227,1024,0.12144531250000007,1.053016185760498,0.16898328065872192,-0.0019395477720536292,0.3340381160378456,0.16741108149290085,0.0007056356644170592,0.007080078125,0.8851807762685349,0.02,62,154,0,0.0810546875,0.337890625,0.0986328125,0.3447265625,0.0771484375,0.060546875
92,355950,355950,1230,230,1024,0.04693359375000006,0.3274185061454773,-0.0021391864866018295,-0.0031327035976573825,0.10539587866514921,0.10976766515523195,0.007678427813516464,0.02880859375,0.9160350880086954,0.02,26,69,0,0.029296875,0.4287109375,0.02734375,0.4296875,0.0556640625,0.029296875
93,356974,356974,1232,232,1024,0.21128906250000012,2.355433464050293,0.3121646046638489,-0.0017098995158448815,0.3502153046429157,0.23491740971803665,0.001846676976128947,0.011474609375,0.8937917991610437,0.02,92,236,0,0.166015625,0.236328125,0.171875,0.228515625,0.107421875,0.08984375
