update,total_steps,optimized_steps,training_round,stage_training_round,rollout_size,reward_mean,return_mean,advantage_mean,policy_loss,value_loss,entropy,approximate_kl,clip_fraction,explained_variance,entropy_coefficient,coins,crates,self_kills,action_up,action_right,action_down,action_left,action_wait,action_bomb
47,46540,46540,155,155,1024,0.27852539062500004,0.015595674514770508,0.2779214382171631,-0.001196156139485538,0.6797827482223511,0.5159228015691042,8.367365808226168e-05,0.00390625,0.5959932176792202,0.02,292,0,0,0.283203125,0.193359375,0.306640625,0.1748046875,0.0400390625,0.001953125
48,47564,47564,161,161,1024,0.30450195312500006,0.1593914031982422,-0.20196300745010376,-0.0021706122206524014,0.622920498251915,0.46195799484848976,-0.0002914962460636161,0.0244140625,0.48271000886854165,0.02,317,0,0,0.2705078125,0.19140625,0.296875,0.19140625,0.0458984375,0.00390625
49,48588,48588,165,165,1024,0.18550781250000004,-0.32876962423324585,0.1441681981086731,-0.0017809686250984669,0.4824730474501848,0.5518883466720581,0.0017562437860760838,0.0029296875,0.6272732628804635,0.02,201,0,0,0.314453125,0.134765625,0.30859375,0.1396484375,0.1015625,0.0009765625
50,49612,49612,171,171,1024,0.2555273437500001,0.06981176137924194,0.1829524040222168,-0.0021974831470288336,0.5494417510926723,0.4845694489777088,0.0011922265039174818,0.017822265625,0.5773993865708213,0.02,267,0,0,0.31640625,0.15625,0.3291015625,0.154296875,0.041015625,0.0029296875
51,50176,50176,175,175,564,0.33654255319148935,0.28239905834198,-0.10499188303947449,0.031278996563438945,0.7256459693113962,0.3630123088757197,-0.0007704694871790707,0.0,0.4807207340506249,0.02,192,0,0,0.28191489361702127,0.20035460992907803,0.24645390070921985,0.2198581560283688,0.047872340425531915,0.0035460992907801418
52,51200,51200,179,179,1024,0.23252929687500007,-0.14691898226737976,0.13502192497253418,-0.0016894503496587276,0.461817255243659,0.48789952881634235,0.000841797620523721,0.004638671875,0.5316717627769811,0.02,246,0,0,0.3232421875,0.15625,0.31640625,0.15625,0.0458984375,0.001953125
53,52224,52224,184,184,1024,0.22500976562500005,0.0929025411605835,0.2653721570968628,-0.0009967905352823436,0.5176734756678343,0.4762381464242935,0.0020466154455789365,0.01318359375,0.6213809337883732,0.02,237,0,0,0.314453125,0.1474609375,0.33984375,0.1513671875,0.0439453125,0.0029296875
54,53248,53248,191,191,1024,0.3366308593750001,0.4445515275001526,-0.11831415444612503,-0.001294621150009334,0.5039031244814396,0.35308473743498325,-0.0004599166495609097,0.004638671875,0.5389438892795378,0.02,349,0,0,0.259765625,0.1943359375,0.2978515625,0.2119140625,0.0341796875,0.001953125
55,54272,54272,197,197,1024,0.3144628906250001,0.09141655266284943,-0.34341931343078613,-0.0008014575287234038,0.7488413117825985,0.36616596207022667,0.0006181779172038659,0.00048828125,0.44670020352160456,0.02,327,0,0,0.2724609375,0.1962890625,0.2978515625,0.203125,0.0283203125,0.001953125
56,54845,54845,200,200,573,0.18240837696335077,-0.1849641650915146,0.41658660769462585,-0.0006246282234011838,0.4831586331129074,0.5014767696460088,0.00019906439168456322,0.004685365284482638,0.6768286951093907,0.02,108,0,0,0.3647469458987784,0.11169284467713787,0.37521815008726006,0.10645724258289703,0.04013961605584642,0.0017452006980802793
57,55869,55869,204,204,1024,0.23926757812500005,0.04798172414302826,-0.07494336366653442,-0.000818046391941607,0.5066194050014019,0.46622986532747746,0.0005337845868780278,0.00048828125,0.6376948445401536,0.02,252,0,0,0.326171875,0.1630859375,0.33984375,0.130859375,0.0361328125,0.00390625
58,56893,56893,210,210,1024,0.25474609375,-0.05963485687971115,-0.22622236609458923,-0.001827911997679621,0.5531191602349281,0.4327747393399477,0.0004432048081071116,0.013916015625,0.5514724972315261,0.02,266,0,0,0.31640625,0.162109375,0.3125,0.1728515625,0.033203125,0.0029296875
59,57917,57917,215,215,1024,0.2740820312500001,0.21225322782993317,0.23378172516822815,-0.0015352189366240054,0.569012152031064,0.39340190030634403,0.0009895330222207122,0.005859375,0.5721840634828005,0.02,287,0,0,0.291015625,0.1796875,0.310546875,0.16796875,0.046875,0.00390625
60,58941,58941,222,222,1024,0.3307714843750001,0.2012089043855667,-0.19384799897670746,-0.001227222615852952,0.8277750089764595,0.35271852277219296,0.0016575745830778033,0.013916015625,0.48119569648105176,0.02,343,0,0,0.2568359375,0.208984375,0.2939453125,0.205078125,0.0322265625,0.0029296875
61,59455,59455,225,225,514,0.23756809338521404,-0.18199311196804047,-0.0025756070390343666,-0.11396299333622058,0.5170747401813666,0.40813831239938736,-0.0022056677068273225,0.0,0.463716656198254,0.02,126,0,0,0.29377431906614787,0.17315175097276264,0.29766536964980544,0.16731517509727625,0.06809338521400778,0.0
62,60479,60479,231,231,1024,0.3381445312500001,0.4544925391674042,0.1416676640510559,-0.001461435982491821,0.6139251329004765,0.3222803846001625,0.002233025457826443,0.008544921875,0.4748553664660311,0.02,351,0,0,0.279296875,0.2158203125,0.2880859375,0.2021484375,0.013671875,0.0009765625
63,61503,61503,238,238,1024,0.30694335937500006,0.2487870156764984,-0.09998016059398651,-0.0029610188212245703,0.6257944852113724,0.36723255179822445,0.0007505654939450324,0.01318359375,0.49659190544360243,0.02,319,0,0,0.291015625,0.185546875,0.29296875,0.193359375,0.0361328125,0.0009765625
64,62527,62527,244,244,1024,0.28916992187500007,0.09008142352104187,-0.11780468374490738,-0.0011040291865356266,0.6385314576327801,0.3743197973817587,0.0007357583963312209,0.0029296875,0.527571529244704,0.02,302,0,0,0.3037109375,0.1826171875,0.294921875,0.177734375,0.0400390625,0.0009765625
65,63371,63371,250,250,844,0.3553436018957347,0.4155016839504242,0.14969153702259064,0.0047073172172531486,0.7728634066879749,0.33738953806459904,0.0031079249311005697,0.010215357760898769,0.4921688519307793,0.02,303,0,0,0.2677725118483412,0.22393364928909953,0.273696682464455,0.19194312796208532,0.03909952606635071,0.0035545023696682463
66,64395,64395,254,254,1024,0.19087890625000004,-0.40506744384765625,-0.10396043956279755,-0.0008561571012251079,0.5513101778924465,0.4437288250774145,-8.899117528926581e-05,0.005126953125,0.47334673899097446,0.02,205,0,0,0.31640625,0.1376953125,0.3447265625,0.119140625,0.080078125,0.001953125
67,65419,65419,259,259,1024,0.28375000000000006,0.38113829493522644,0.5168694853782654,-0.0022118306951597333,0.7865457385778427,0.376935001462698,0.003553347400156781,0.02294921875,0.6016755784513151,0.02,297,0,0,0.3173828125,0.158203125,0.3115234375,0.173828125,0.037109375,0.001953125
